PlayerId,FirstName,LastName,CommonName,MatchName,Position,Gender,BirthDate,BirthCountry,Nationality,Updated
100002692,Zhang,Yi-Fan,Zhang Yi-Fan,ZYF,Support,Male,,China PR,China PR,2021-06-09T12:59:17
100002693,Yuri Gabriel,Petermann,Yuri Gabriel Petermann,Yupps,Top,Male,2002-12-23T00:00:00,Brazil,Brazil,2021-06-22T10:09:45
100002694,Lucas,Miranda,Lucas Miranda,Accez,Jungle,Male,,Brazil,Brazil,2021-06-22T10:09:49
100002695,Gustavo,Carrilo,Gustavo Carrilo,Hanor,Mid,Male,,Brazil,Brazil,2021-06-11T14:10:51
100002696,Marcos Santos,de Oliveira Junior,Marcos Santos de Oliveira Junior,Cariok,Jungle,Male,2000-01-31T00:00:00,Brazil,Brazil,2021-03-28T07:59:38
100002697,Leonardo,Borré dos Santos,Leonardo Borré dos Santos,Hidan,Top,Male,2002-03-28T00:00:00,Brazil,Brazil,2021-03-28T07:59:04
100002698,João Pedro,Couto,João Pedro Couto,Titeito,Mid,Male,,Brazil,Brazil,2021-06-22T10:09:54
100002699,André,Saidel,André Saidel,Txo,,Male,,Brazil,Brazil,2021-03-28T07:59:27
100002700,Matheus,Guimarães Sarquis,Matheus Guimarães Sarquis,Sarkis,ADC,Male,1996-12-03T00:00:00,Brazil,Brazil,2021-03-28T07:59:23
100002701,Diego,Queiróz,Diego Queiróz,DLC,ADC,Male,,Brazil,Brazil,2021-03-28T07:59:09
100002702,Marcus,Vinicius,Marcus Vinicius,McS33,Support,Male,,Brazil,Brazil,2021-03-28T07:59:13
100002703,Jerome,Chung,Jerome Chung,Chungy,Mid,Male,,Australia,Australia,2021-05-11T08:08:35
100002704,Kamil İbrahim,Alturan,Kamil İbrahim Alturan,Skewer,Top,Male,2001-05-24T00:00:00,Turkey,Turkey,2021-06-22T10:10:40
100002705,Samet,Safran,Samet Safran,Coldraa,ADC,Male,,Turkey,Turkey,2021-06-15T08:09:01
100002706,Yunus Emre,Şahin,Yunus Emre Şahin,Ksaez,Mid,Male,,Turkey,Turkey,2021-05-12T08:09:30
100002707,Serkan,Doğan,Serkan Doğan,Wasteee,ADC,Male,,Turkey,Turkey,2021-06-23T00:11:34
100002708,Nicolai,Bendix,Nicolai Bendix,Bendix,Mid,Male,,Denmark,Denmark,2021-05-16T20:09:49
100002709,Benjamin,Micic,Benjamin Micic,Novachrono,Top,Male,,Austria,Austria,2021-05-12T08:05:59
100002710,Oleksandr,Yankovich,Oleksandr Yankovich,Efias,Support,Male,1998-07-30T00:00:00,Ukraine,Ukraine,2021-04-12T18:30:07
100002711,Tayfun,Gümüş,Tayfun Gümüş,Typhoon,Jungle,Male,,Turkey,Turkey,2021-05-12T08:09:21
100002712,Ali,Aybirdi,Ali Aybirdi,Pulse,Mid,Male,,Turkey,Turkey,2021-06-11T10:06:22
100002713,Seyfi Onat,Aytemiz,Seyfi Onat Aytemiz,24,ADC,Male,2002-09-26T00:00:00,Turkey,Turkey,2021-05-16T20:09:54
100002714,Tayfun,Şentürk,Tayfun Şentürk,Carve,Support,Male,,Turkey,Turkey,2021-06-11T10:06:27
100002715,Cenk Batuhan,Cıbır,Cenk Batuhan Cıbır,Beplush810,Support,Male,,Turkey,Turkey,2021-05-16T20:09:44
100002716,Onurcan,Atak,Onurcan Atak,Oncan,Top,Male,2001-01-06T00:00:00,Netherlands,Turkey,2021-05-12T00:11:08
100002717,Francisco,Ribeiro,Francisco Ribeiro,Heroic,Mid,Male,,Portugal,Portugal,2021-06-09T14:59:21
100002718,Adrian,Trybus,Adrian Trybus,Trymbi,Support,Male,,Poland,Poland,2021-04-04T16:10:16
100002721,Steven,Chen,Steven Chen,RKR,Mid,Male,,Germany,Germany,2021-06-03T18:58:08
100002734,Henk,Reijenga,Henk Reijenga,Advienne,Support,Male,,Netherlands,Netherlands,2021-04-14T09:35:42
100002735,Marco,Mollbach,Marco Mollbach,Aoric,Support,Male,,Germany,Germany,2020-08-19T01:07:03
100002736,Trong Nghia,Hoang,Trong Nghia Hoang,Rueven,Top,Male,,Germany,Germany,2021-06-15T08:08:42
100002737,Ben-Luca,Nordgerling,Ben-Luca Nordgerling,Nice Guy Ben,Top,Male,,Germany,Germany,2021-04-05T00:11:11
100002739,Gabriel,Scholtz,Gabriel Scholtz,Kamito,ADC,Male,,Germany,Germany,2021-06-06T14:59:25
100002740,Nicholas,Pollock,Nicholas Pollock,PotLuck,Jungle,Male,,United States,United States,2021-03-26T20:00:12
100002743,Mehmet Furkan,Özer,Mehmet Furkan Özer,unmanagable,Mid,Male,,Turkey,Turkey,2021-05-12T08:08:50
100002744,Onur,Yıldırım,Onur Yıldırım,madlifeonur,Support,Male,,Turkey,Turkey,2021-06-10T08:06:13
100002745,Tufan,Deniz,Tufan Deniz,Midkid,Mid,Male,,Turkey,Turkey,2021-05-12T08:10:51
100002746,Fumiya,Aino,Fumiya Aino,Ino,Top,Male,,Japan,Japan,2021-05-12T08:07:50
100002747,Kai,Nakamura,Kai Nakamura,Nesuty,Jungle,Male,,Japan,Japan,2021-06-11T14:10:55
100002748,Mizuki,Inoue,Mizuki Inoue,Marimo,ADC,Male,,Japan,Japan,2021-03-28T08:01:46
100002749,Soya,Koizumi,Soya Koizumi,Pink,Mid,Male,,Japan,Japan,2021-05-12T22:08:09
100002750,Genta,Tada,Genta Tada,Nagi,Support,Male,,Japan,Japan,2021-05-12T22:08:14
100002751,Saeki,Tada,Saeki Tada,rando,Top,Male,,Japan,Japan,2021-03-28T08:01:41
100002752,Nozomi,Mizo,Nozomi Mizo,tete,Support,Male,,Japan,Japan,2021-05-12T08:11:35
100002753,Nao,Nakamura,Nao Nakamura,Yomu,Jungle,Male,,Japan,Japan,2021-05-12T22:07:59
100002754,Yuki,Ueno,Yuki Ueno,LiM,Mid,Male,,Japan,Japan,2021-05-12T08:11:30
100002755,Rei,Shimaya,Rei Shimaya,Marble,ADC,Male,,Japan,Japan,2021-03-28T08:01:37
100002756,Kaito,Mitsufuji,Kaito Mitsufuji,Kaito,Mid,Male,,Japan,Japan,2021-03-28T08:01:51
100002757,Melik,Erdogan,Melik Erdogan,Kaylem,Top,Male,,Romania,Romania,2021-04-16T22:59:21
100002758,Pengcheng,Shen,Pengcheng Shen,Peng,Mid,Male,,China PR,Sweden,2020-08-24T21:43:34
100002759,Lee,Dong-ju,Lee Dong-ju,DuDu,Top,Male,,Korea Republic,Korea Republic,2021-06-10T08:02:31
100002760,Lee,Min-hyeong,Lee Min-hyeong,Gumayusi,ADC,Male,2002-02-06T00:00:00,Korea Republic,Korea Republic,2021-06-12T08:10:19
100002761,Choi,Won-yeong,Choi Won-yeong,Kuri,Support,Male,2000-08-08T00:00:00,Korea Republic,Korea Republic,2021-06-11T08:03:44
100002762,Lee,Jae-won,Lee Jae-won,Rich,Top,Male,1998-02-16T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:05:35
100002763,Seo,Dae-gil,Seo Dae-gil,deokdam,ADC,Male,2000-02-25T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:05:40
100002765,Trần,Hồng Phúc,Trần Hồng Phúc,Genza,Mid,Male,1998-10-20T00:00:00,Vietnam,Vietnam,2020-09-09T08:02:20
100002766,Huỳnh,Hữu Sang,Huỳnh Hữu Sang,Jisoo,ADC,Male,1998-10-06T00:00:00,Vietnam,Vietnam,2020-09-09T07:56:11
100002767,César,Valle,César Valle,Acedia,Mid,Male,,Mexico,Mexico,2021-01-25T10:09:23
100002768,Brandon,Phan,Brandon Phan,Mash,ADC,Male,1994-12-22T00:00:00,Canada,Canada,2021-06-10T08:00:41
100002788,Kieran,Logue,Kieran Logue,Allorim,Top,Male,1995-09-05T00:00:00,United States,United States,2021-03-26T22:02:54
100002789,David,Challe,David Challe,Insanity,Mid,Male,,United States,United States,2021-03-29T14:08:05
100002805,Philippe,Lavoie-Giguere,Philippe Lavoie-Giguere,Poome,Support,Male,1999-07-30T00:00:00,Canada,Canada,2021-03-27T08:09:28
100002845,Metin,Yıldırım,Metin Yıldırım,Meshade,ADC,Male,,Turkey,Turkey,2021-06-10T08:09:57
100002846,Bruno,Martins,Bruno Martins,Linkz,Support,Male,1994-11-22T00:00:00,Portugal,Portugal,2020-08-24T12:09:32
100002847,Serhat Kaan,Hitay,Serhat Kaan Hitay,CrawL,Jungle,Male,,Turkey,Turkey,2021-05-12T08:08:45
100002848,Direnç,Özcan,Direnç Özcan,Direnc,Top,Male,,Turkey,Turkey,2021-05-12T08:08:35
100002849,Adnan,Teker,Adnan Teker,Dailen,Support,Male,,Turkey,Turkey,2021-05-12T08:08:40
100002850,Oğuzhan,Delihasanoğlu,Oğuzhan Delihasanoğlu,Oguzkhan,Jungle,Male,,Turkey,Turkey,2021-05-12T08:09:25
100002851,Mustafa,Bilici,Mustafa Bilici,pr1me,Top,Male,,Turkey,Turkey,2021-05-12T08:09:05
100002852,Hamza,Kandemir,Hamza Kandemir,Maximillion,Mid,Male,,Turkey,Turkey,2021-05-12T08:05:35
100002853,Mehmet,Efe,Mehmet Efe,Shawi Katami,Support,Male,,Turkey,Turkey,2021-05-16T20:11:39
100002855,Aleksey,Zatorski,Aleksey Zatorski,rjs,Mid,Male,,Canada,Canada,2021-06-15T08:11:55
100002856,James,Giacoumakis,James Giacoumakis,Halo,Mid,Male,,Australia,Australia,2021-05-11T08:08:09
100002857,Rafael,Bruno,Rafael Bruno,Aryze,Top,Male,,Brazil,Brazil,2021-06-11T08:09:46
100002858,Erik,Wessén,Erik Wessén,Treatz,Jungle,Male,,Sweden,Sweden,2021-06-06T14:59:25
100002860,Yunus Emre,Özdemir,Yunus Emir Özdemir,Asteroid,Top,Male,,Turkey,Turkey,2021-05-12T08:08:30
100002861,Marcus,Urban Christensen,Marcus Urban Christensen,Urban,Jungle,Male,,Denmark,Denmark,2021-04-16T21:03:04
100002862,Erdem,Türker,Erdem Türker,Virtue,ADC,Male,2000-09-22T00:00:00,Turkey,Turkey,2021-05-12T08:09:50
100002863,Salih,Çağrı Okşak,Salih Çağrı Okşak,Saw,Mid,Male,,Turkey,Turkey,2021-05-12T00:09:53
100002864,Eren,Varlık,Eren Varlık,Anduril,Jungle,Male,,Turkey,Turkey,2021-06-14T14:59:34
100002865,Helin,Erol,Helin Erol,helo,ADC,Male,,Turkey,Turkey,2021-05-12T00:09:48
100002890,Kristopher,Myhal,Kristopher Myhal,Fragas,Jungle,Male,1996-12-16T00:00:00,United States,United States,2021-03-27T00:11:09
100002891,Enes Selim,Günsayar,Enes Selim Günsayar,Stalker,Jungle,Male,,Turkey,Turkey,2021-05-12T08:08:25
100002892,Eren,Tanrıkulu,Eren Tanrıkulu,Dellal,Support,Male,2002-06-23T00:00:00,Turkey,Turkey,2021-06-14T16:59:14
100002893,Eren,Ateşalp,Eren Ateşalp,Awaremei,ADC,Male,2002-08-18T00:00:00,Turkey,Turkey,2021-06-11T10:11:31
100002894,Gökçen,Orak,Gökçen Orak,Nyxyvel,Top,Female,1997-08-05T00:00:00,Turkey,Turkey,2021-05-16T20:11:19
100002895,Gabriel,Vieira Donner,Gabriel Vieira Donner,Bounty,Support,Male,2003-02-04T00:00:00,Brazil,Brazil,2021-06-22T10:09:30
100002896,Jean-Sébastien,Thery,Jean-Sébastien Thery,Tuesday,Mid,Male,,Canada,Canada,2021-03-26T19:59:37
100002915,Bùi,Hải Minh,Bùi Hải Minh,Froggy,Mid,Male,,Vietnam,Vietnam,2021-03-26T12:01:29
100002916,Trần,Tuấn Anh,Trần Tuấn Anh,Kuroko,Jungle,Male,,Vietnam,Vietnam,2021-01-12T08:10:21
100002917,Nguyễn,Hoàng Sơn,Nguyễn Hoàng Sơn,Style,ADC,Male,2002-01-11T00:00:00,Vietnam,Vietnam,2020-12-02T16:02:38
100002920,Artem,Zenyan,Artem Zenyan,Rein,Jungle,Male,,Russia,Russia,2021-03-26T12:02:22
100002921,Nikita,Gudkov,Nikita Gudkov,Griffon,Mid,Male,,Russia,Russia,2021-01-25T10:11:25
100002922,Evgeny,Zavalny,Evgeny Zavalny,Mytant,ADC,Male,,Ukraine,Ukraine,2021-01-25T14:08:47
100002923,Symeon,Smejkal,Symeon Smejkal,Meleks,Support,Male,,Poland,Poland,2021-01-12T14:10:16
100002941,Damian,Filipow,Damian Filipow,defles,ADC,Male,1999-07-03T00:00:00,Poland,Poland,2021-04-05T00:10:30
100002942,Óscar,Muñoz,Óscar Muñoz,Oscarinin,Top,Male,,Spain,Spain,2021-06-10T07:58:29
100002943,Sergio,García,Sergio García,FeeNiixZ,Mid,Male,1999-11-01T00:00:00,Spain,Spain,2021-04-04T20:11:38
100002944,David,Martinez Garcia,David Martinez Garcia,Supa,ADC,Male,,Spain,Spain,2021-06-10T07:58:34
100002945,Luis Calderón,Calderón,LuisCalderón,Aesenar,Support,Male,,Spain,Spain,2021-04-04T20:11:12
100002946,Nasser,Rifai,Nasser Rifai,Nasser,Jungle,Male,1998-11-18T00:00:00,Lebanon,Spain,2021-03-27T02:09:26
100002947,Jordi,Pi,Jordi Pi,Jorx,Jungle,Male,2000-08-24T00:00:00,Spain,Spain,2021-04-04T20:11:43
100002948,David,Bonjardim,David Bonjardim,Travanques,Jungle,Male,,Portugal,Portugal,2021-03-26T18:11:10
100002949,Paulo,Rebocho,Rebocho,Noma,Mid,Male,2001-01-01T00:00:00,Portugal,Portugal,2021-05-12T00:11:19
100002950,Diogo,Mesquita,Diogo Mesquita,Nuance,ADC,Male,1997-10-17T00:00:00,Portugal,Portugal,2021-03-26T18:11:15
100002951,Rúben,Fernandes,Rúben Fernandes,F4rg,Top,Male,,Portugal,Portugal,2021-03-26T20:11:25
100002952,Pedro,Rego,Pedro Rego,GotzY,ADC,Male,,Portugal,Portugal,2021-03-26T20:10:45
100002953,Diogo,Sousa,Diogo Sousa,Calmsky,Support,Male,,Portugal,Portugal,2021-03-26T10:04:19
100002954,Nguyên,Đại Hải,Nguyên Đại Hải,Hiro,ADC,Male,2000-08-27T00:00:00,Czech Republic,Czech Republic,2021-05-11T08:06:53
100002955,Thomas,Foucou,Thomas Foucou,Exakick,ADC,Male,,France,France,2021-04-04T18:09:42
100002956,Thodoris,Bakogiannis,Thodoris Bakogiannis,Bako,Top,Male,,Greece,Greece,2021-03-26T10:05:07
100002957,Dimitar,Kostadinov,Dimitar Kostadinov,LeBron,Jungle,Male,,Hungary,Hungary,2021-04-04T20:11:48
100002958,Christodoulos,Leodaras,Christodoulos Leodaras,Kyouma,Support,Male,,Greece,Greece,2021-03-26T10:05:02
100002959,Silverio,Masi,Silverio Masi,Deidara,Top,Male,,Italy,Italy,2021-04-04T18:09:16
100002960,Ole Martin,Glomsaas,Ole Martin Glomsaas,Ploxy,Jungle,Male,1998-07-22T00:00:00,Norway,Norway,2021-04-04T18:09:06
100002961,Bartłomiej,Przewoźnik,Bartłomiej Przewoźnik,Fresskowy,Mid,Male,,Poland,Poland,2021-04-12T18:30:06
100002962,Christian,Devo,Christian Devo,Darkchri,Support,Male,,Italy,Italy,2021-04-27T14:57:42
100002963,Miljan,Mandić,Miljan Mandić,Plox,ADC,Male,,Serbia,Serbia,2021-03-27T02:02:16
100002964,Dainis,Strautiņš,Dainis Strautiņš,Onyoz,Top,Male,,Latvia,Latvia,2021-03-26T10:05:31
100002965,Ignas,Lesevičius,Ignas Lesevičius,Fokkus,,Male,,Lithuania,Lithuania,2021-03-26T10:05:17
100002966,Tibor,Trošelj,Tibor Trošelj,tibor,Mid,Male,2001-05-31T00:00:00,Croatia,Croatia,2021-04-16T21:03:04
100002967,Patrick,Nickel,Patrick Nickel,Pattarek,Support,Male,,Germany,Germany,2021-03-26T10:05:26
100002968,Rauno,Veski,Rauno Veski,Lakinther,ADC,Male,,Estonia,Estonia,2021-03-26T10:05:12
100002969,Rokas,Galinauskas,Rokas Galinauskas,Dethron,Top,Male,,Lithuania,Lithuania,2021-03-26T10:04:42
100002970,Deivydas,Plikaitis,Deivydas Plikaitis,Agentas,Jungle,Male,,Lithuania,Lithuania,2021-03-26T10:04:47
100002971,Eimantas,Šniukas,Eimantas Šniukas,Yashiro,ADC,Male,,Lithuania,Lithuania,2021-03-26T10:04:23
100002972,Vilius,Baltušis,Vilius Baltušis,Xavieles,Support,Male,,Lithuania,Lithuania,2021-03-26T10:04:38
100002973,Luca,Hansen,Luca Hansen,Looca,Top,Male,,Netherlands,Netherlands,2021-04-04T18:09:37
100002974,Max,Temminck,Max Temminck,Raqo,Mid,Male,,Netherlands,Netherlands,2021-04-04T18:09:21
100002975,Charlie,Orre,Charlie Orre,Orre,ADC,Male,,Sweden,Sweden,2021-04-04T18:09:27
100002976,Ricardo,Schipper,Ricardo Schipper,QUICKTIMER,Support,Male,,Netherlands,Netherlands,2021-04-04T18:09:32
100002977,Simon,Svensson,Simon Svensson,Zvene,Top,Male,1996-06-06T00:00:00,Sweden,Sweden,2021-04-04T18:08:49
100002978,Petr,Pavlíček,Petr Pavlíček,Adiss,Top,Male,,Czech Republic,Czech Republic,2021-04-16T21:03:04
100002979,Damian,Adamczyk,Damian Adamczyk,Wysek,Jungle,Male,,Poland,Poland,2021-06-25T14:59:00
100002980,Ondřej,Prachař,Ondřej Prachař,Ordno,Mid,Male,,Czech Republic,Czech Republic,2021-04-04T18:08:43
100002981,Lukáš,Lőrinc,Lukáš Lőrinc,PiOk,ADC,Male,,Slovakia,Slovakia,2021-04-04T18:08:22
100002982,Václav,Benda,Václav Benda,Vasked,Support,Male,,Czech Republic,Czech Republic,2021-05-02T15:01:45
100002983,Dimitris,Chatzitsobanis,Dimitris Chatzitsobanis,IceBreaker,Top,Male,,Greece,Greece,2021-04-04T20:11:54
100002984,Mertai,Sari,Mertai Sari,Mersa,Support,Male,,Greece,Greece,2021-05-02T15:01:45
100002985,Igor,Radusinović,Igor Radusinović,TasteLess,Support,Male,1997-11-02T00:00:00,Serbia,Serbia,2021-06-10T08:04:18
100002986,Tobiasz,Ciba,Tobiasz Ciba,Agresivoo,Top,Male,1999-07-09T00:00:00,Poland,Poland,2021-04-16T22:59:21
100002987,Jean,Massol,Jean Massol,Jezu,ADC,Male,,France,France,2021-05-11T18:06:57
100002988,Raphaël,Crabbé,Raphaël Crabbé,Targamas,Support,Male,2000-06-30T00:00:00,Belgium,Belgium,2021-04-16T22:59:21
100002989,Stass,Skopin,Stass Skopin,StenBosse,Top,Male,,Sweden,Sweden,2021-04-16T22:59:21
100002990,Edgaras,Strazdauskas,Edgaras Strazdauskas,Eckas,Jungle,Male,,Lithuania,Lithuania,2021-04-04T18:10:57
100002991,Jonas,Bryder Jensen,Jonas Bryder Jensen,knighter,Mid,Male,,Denmark,Denmark,2021-04-04T20:11:07
100002992,Frederik,Mortensen,Frederik Mortensen,Guubi,ADC,Male,,Denmark,Denmark,2021-04-16T22:59:21
100002993,Vittorio,Massolo,Vittoria Massolo,Click,Support,Male,1997-11-22T00:00:00,Italy,Italy,2021-04-16T22:59:21
100002995,Brandon,Joel Villegas,Brandon Joel Villegas,Josedeodo,Jungle,Male,2000-05-22T00:00:00,Argentina,Argentina,2021-05-11T18:11:33
100003027,,,,Chibs,Mid,Male,,Great Britain,Great Britain,2021-06-10T08:02:26
100003079,Kim,Dong-beom,Kim Dong-beom,Croco,Jungle,Male,,Korea Republic,Korea Republic,2021-05-11T18:06:16
100003081,Cristian,Palafox,Cristian Palafox,Palafox,Mid,Male,,United States,United States,2021-06-11T12:08:24
100003082,David,Berubé,David Berubé,Diamond,Support,Male,,Canada,Canada,2021-06-05T14:59:41
100003083,Leandro,Marcos,Leandro Marcos,Newbie,Support,Male,1997-01-16T00:00:00,Argentina,Argentina,2021-06-11T12:08:43
100003084,Nicholas,Abbott,Nicholas Abbott,AblazeOlive,Mid,Male,,Canada,Canada,2021-06-11T12:08:48
100003085,Ethan,Wilkinson,Ethan Wilkinson,Iconic,Jungle,Male,,United States,United States,2021-06-10T08:00:45
100003086,Kim,Yo-han,Kim Yo-han,yoHan,Jungle,Male,,Korea Republic,Korea Republic,2021-03-29T10:04:08
100003094,Trần,Văn Chính,Trần Văn Chính,Bean J,Jungle,Male,,Vietnam,Vietnam,2021-03-27T02:07:04
100003095,Tạ,Đình Huy,Tạ Đình Huy,Rby,Mid,Male,,Vietnam,Vietnam,2021-03-27T00:10:31
100003096,Nguyễn,Phước Nghĩa,Nguyễn Phước Nghĩa,Arrietty,ADC,Male,,Vietnam,Vietnam,2021-03-27T00:10:36
100003097,Đinh,Anh Tài,Đinh Anh Tài,Taki,Support,Male,,Vietnam,Vietnam,2021-03-27T00:10:41
100003098,Kim,Dong-hyeo,Kim Dong-hyeo,Chasy,Top,Male,,Korea Republic,Korea Republic,2021-06-11T03:03:08
100003099,Choi,Woo-je,Choi Woo-je,Zeus,Top,Male,,Korea Republic,Korea Republic,2021-06-11T12:10:36
100003102,Park,Jeong-hyeon,Park Jeong-hyeon,5Kid,ADC,Male,,Korea Republic,Korea Republic,2021-03-27T08:08:38
100003103,Kim,Hong-jo,Kim Hong-jo,Karis,Mid,Male,,Korea Republic,Korea Republic,2021-06-23T00:11:40
100003104,Jeong,Hyeon-woo,Jeong Hyeon-woo,BAO,ADC,Male,,Korea Republic,Korea Republic,2021-06-23T00:11:50
100003105,Son,Min-woo,Son Min-woo,Becca,Support,Male,,Korea Republic,Korea Republic,2021-03-29T10:04:42
100003106,Song,Su-hyeong,Song Su-hyeong,SOLKA,Mid,Male,,Korea Republic,Korea Republic,2021-03-29T10:05:21
100003107,Yoon,Jeong-min,Yoon Jeong-min,Destroy,Top,Male,,Korea Republic,Korea Republic,2021-03-29T10:04:37
100003108,Lee,Ju-han,Lee Ju-han,Juhan,Jungle,Male,,Korea Republic,Korea Republic,2021-06-11T06:50:17
100003109,Park,Jun-byeong,Park Jun-byeong,Bay,Mid,Male,,Korea Republic,Korea Republic,2021-06-11T06:50:17
100003111,Lee,Gwang-su,Lee Gwang-su,Bonnie,Jungle,Male,,Korea Republic,Korea Republic,2021-06-11T03:03:08
100003112,Lee,Ji-yoong,Lee Ji-yoong,Harp,Support,Male,,Korea Republic,Korea Republic,2021-06-11T08:05:06
100003113,Han,Jin-sol,Han Jin-sol,Baut,Support,Male,,Korea Republic,Korea Republic,2021-03-26T22:02:16
100003114,Cho,Seung-mo,Cho Seung-mo,Cheoni,ADC,Male,,Korea Republic,Korea Republic,2021-03-26T22:02:05
100003115,Kang,Hyeon,Kang Hyeon,Riss,Top,Male,,Korea Republic,Korea Republic,2021-03-26T22:02:11
100003116,Lee,Sang-hoon,Lee Sang-hoon,Mask,Mid,Male,,Korea Republic,Korea Republic,2021-03-26T22:02:00
100003117,Moon,Hyeon-joon,Moon Hyeon-joon,Oner,Jungle,Male,,Korea Republic,Korea Republic,2021-06-11T08:04:43
100003123,Kim,Min-seong,Kim Min-seong,GIDEON,Jungle,Male,,Korea Republic,Korea Republic,2021-06-22T12:09:41
100003124,Javier,Fuentes,Javier Fuentes,Skeeto,Top,Male,,Chile,Chile,2021-05-12T12:57:57
100003130,-,-,-,Rebel,Support,Male,,Korea Republic,Korea Republic,2021-03-27T01:58:52
100003131,-,-,-,Woodboy,Support,Male,,Brazil,Brazil,2021-03-29T07:59:10
100003132,-,-,-,Vinicin,Top,Male,,Brazil,Brazil,2021-03-29T07:59:14
100003133,Kim,Yoon-jae,Kim Yoon-jae,BroCColi,Jungle,Male,,Korea Republic,Korea Republic,2021-03-29T07:58:32
100003136,-,-,-,Zhuo,Support,Male,,China PR,China PR,2021-03-29T08:06:18
100003137,Recep,Tümay Efe Tekin,Recep Tümay Efe Tekin,Tumay,Jungle,Male,,Turkey,Turkey,2021-06-14T14:59:34
100003138,Mohamed,Kaddoura,Mohamed Kaddoura,Revenge,Top,Male,1999-06-21T00:00:00,United States,United States,2021-06-10T08:01:14
100003139,Shin,Seung-min,Shin Seung-min,Trap,Top,Male,2002-10-11T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:04:56
100003140,Park,Jeung-hwan,Park Jeung-hwan,Hena,ADC,Male,,Korea Republic,Korea Republic,2021-03-29T10:04:13
100003141,Yoo,Hwan-joon,Yoo Hwan-joon,Delight,Support,Male,,Korea Republic,Korea Republic,2021-04-04T18:10:42
100003142,Cho,Hyeon-seong,Cho Hyeon-seong,Castle,Top,Male,2002-10-08T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:06:36
100003143,Lee,Dae-gwan,Lee Dae-gwan,Vicla,Mid,Male,2003-11-27T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:06:16
100003144,Oh,Hyeon-taek,Oh Hyeon-taek,Noah,ADC,Male,2001-10-04T00:00:00,Korea Republic,Korea Republic,2021-03-29T10:06:12
100003145,Jang,Joon-soo,Jang Joon-soo,Zzus,Support,Male,,Korea Republic,Korea Republic,2021-03-29T10:06:07
100003149,Marc,Behrend,Marc Behrend,Canee,Jungle,Male,,Germany,Germany,2021-04-05T00:10:45
100003150,Han,Dong-Xu,Han Dong-Xu,Alielie,Top,Male,2002-09-04T00:00:00,China PR,China PR,2021-06-09T12:59:17
100003151,Dang,Bo-Lin,Dang Bo-Lin,Lele,Support,Male,,China PR,China PR,2021-06-09T12:59:17
100003152,Peng,Li-Xun,Peng Li-Xun,XUN,Jungle,Male,,China PR,China PR,2021-04-04T12:10:53
100003153,Wu,Hao-Shun,Wu Hao-Shun,Snow,ADC,Male,1999-01-10T00:00:00,China PR,China PR,2021-04-04T12:10:59
100003154,Li,Tan-Pan-Ao,Li Tan-Pan-Ao,Lucas,Support,Male,,China PR,China PR,2021-04-04T12:11:04
100003155,Huang,Bo-Lin,Huang Bo-Lin,kelin,ADC,Male,,China PR,China PR,2021-06-09T02:59:01
100003156,Xu,Hui,Xu Hui,Flora,Jungle,Male,,China PR,China PR,2021-06-09T12:59:17
100003157,Ding,Zi-Hao,Ding Zi-Hao,Kui,Jungle,Male,2001-07-01T00:00:00,China PR,China PR,2021-04-04T12:10:11
100003158,Liu,Jin-Chao,Liu Jin-Chao,Bright,Mid,Male,,China PR,China PR,2021-06-09T12:59:17
100003159,He,Qiang,He Qiang,Eric,ADC,Male,2001-06-15T00:00:00,China PR,China PR,2021-04-04T12:08:46
100003160,Hao,Yi-Chen,Hao Yi-Chen,Bafang,Support,Male,,China PR,China PR,2021-04-04T12:08:41
100003161,Chang,Xiao,Chang Xiao,M1kuya,Top,Male,,China PR,China PR,2021-04-04T12:09:38
100003162,Zhang,Shuai,Zhang Shuai,zs,Top,Male,,China PR,China PR,2021-06-09T12:59:17
100003163,Ye,Zhi-Wei,Ye Zhi-Wei,Insulator,Mid,Male,,China PR,China PR,2021-06-09T12:59:17
100003164,Yang,Zi-Ang,Yang Zi-Ang,irma,Mid,Male,,China PR,China PR,2021-06-09T12:59:17
100003165,Xia,Han-Xi,Xia Han-Xi,Chelizi,Top,Male,2000-03-28T00:00:00,China PR,China PR,2021-04-04T10:11:19
100003166,Zhang,Qi,Zhang Qi,VV,Jungle,Male,,China PR,China PR,2021-04-04T10:10:30
100003167,Luo,Fei-Yang,Luo Fei-Yang,Captain,Mid,Male,,China PR,China PR,2021-04-04T10:10:20
100003168,Zhan,Xiong,Zhan Xiong,Sky,Mid,Male,,China PR,China PR,2021-06-09T12:59:17
100003169,Wang,Yao-Ji,Wang Yao-Ji,Teeen,Support,Male,2001-07-19T00:00:00,China PR,China PR,2021-04-04T10:10:10
100003171,Lee,Jun-seok,Lee Jun-seok,Ryan,Jungle,Male,1997-03-28T00:00:00,Korea Republic,Korea Republic,2021-06-22T10:09:35
100003172,Danniel,Franco,Danniel Franco,Evrot,Mid,Male,,Brazil,Brazil,2021-06-22T10:09:40
100003173,Pedro,Salazar,Pedro Salazar,Shaquinn,Top,Male,,Brazil,Brazil,2021-06-07T23:03:53
